ID,Num of marathon,Unfinished_marathon,Age,Num of mtl marathon,2012 mtl Marathon,2013 mtl Marathon,2014 mtl Marathon,2015 mtl Marathon
769,0,0,3,0,0,0,0,0
770,1,0,5,1,1,0,0,0
771,1,0,3,1,0,1,0,0
772,1,0,4,1,0,1,0,0
773,1,0,1,0,0,0,0,0
774,1,0,6,1,0,0,0,1
775,2,0,2,2,1,1,0,0
776,2,1,3,2,1,1,0,0
777,2,0,5,1,0,1,0,0
778,1,0,4,1,0,0,0,1
779,2,0,2,1,0,0,0,1
780,2,0,4,1,0,0,0,1
781,1,0,1,0,0,0,0,0
782,1,0,2,1,0,0,0,1
783,1,4,3,0,0,0,0,0
784,0,0,5,0,0,0,0,0
785,1,0,3,1,0,0,0,1
786,1,0,3,1,0,0,0,1
787,1,1,3,1,0,1,0,0
788,1,0,2,0,0,0,0,0
789,1,0,2,1,0,0,0,1
790,1,0,5,1,0,0,0,1
791,1,0,1,0,0,0,0,0
792,2,0,2,1,0,1,0,0
793,1,0,3,0,0,0,0,0
794,1,1,3,1,0,1,0,0
795,2,0,3,2,0,1,0,1
796,0,0,5,0,0,0,0,0
797,3,0,4,2,1,1,0,0
798,1,1,3,1,1,0,0,0
799,3,2,4,0,0,0,0,0
800,1,0,3,1,0,0,0,1
801,1,0,2,1,0,1,0,0
802,1,0,4,1,0,0,0,1
803,1,1,5,1,0,1,0,0
804,1,1,2,1,0,1,0,0
805,2,0,3,1,0,0,0,1
806,2,0,3,2,1,1,0,0
807,1,0,3,1,0,0,0,1
808,1,0,3,1,0,1,0,0
809,1,0,3,0,0,0,0,0
810,1,0,4,1,0,1,0,0
811,1,1,2,1,0,1,0,0
812,1,0,4,1,0,0,0,1
813,1,0,3,1,0,1,0,0
814,1,0,2,1,1,0,0,0
815,1,2,4,1,0,1,0,0
816,1,0,4,1,0,0,0,1
817,0,0,1,0,0,0,0,0
818,1,0,2,0,0,0,0,0
819,1,0,5,0,0,0,0,0
820,2,1,4,0,0,0,0,0
821,1,1,4,1,0,1,0,0
822,2,1,4,1,0,1,0,0
823,1,0,5,1,1,0,0,0
824,4,0,6,0,0,0,0,0
825,1,0,3,1,0,1,0,0
826,1,0,3,1,0,0,0,1
827,1,0,5,1,0,0,0,1
828,1,0,4,1,0,1,0,0
829,1,0,3,0,0,0,0,0
830,1,0,4,1,0,0,0,1
831,1,0,1,1,0,0,0,1
832,1,0,3,1,1,0,0,0
833,1,0,2,0,0,0,0,0
834,1,0,5,1,0,0,0,1
835,1,0,4,1,0,1,0,0
836,1,0,2,1,0,0,0,1
837,1,0,3,0,0,0,0,0
838,1,0,2,1,0,0,0,1
839,1,0,2,1,0,0,0,1
840,1,0,1,1,0,1,0,0
841,1,0,5,1,1,0,0,0
842,0,0,3,0,0,0,0,0
843,0,0,4,0,0,0,0,0
844,2,0,2,2,0,1,0,1
845,0,0,3,0,0,0,0,0
846,1,1,6,0,0,0,0,0
847,1,0,5,0,0,0,0,0
848,1,0,5,1,0,1,0,0
849,1,0,2,0,0,0,0,0
850,1,0,3,1,0,1,0,0
851,1,0,4,0,0,0,0,0
852,2,0,5,1,0,1,0,0
853,1,0,1,1,0,0,0,1
854,1,1,3,1,0,1,0,0
855,1,0,2,1,0,1,0,0
856,0,0,3,0,0,0,0,0
857,1,1,3,1,0,0,0,1
858,1,0,4,1,1,0,0,0
859,1,0,5,1,0,0,0,1
860,1,0,1,1,0,0,0,1
861,1,0,6,1,1,0,0,0
862,1,1,3,0,0,0,0,0
863,1,0,4,1,0,1,0,0
864,1,1,5,1,0,1,0,0
865,1,1,2,0,0,0,0,0
866,1,0,1,1,0,0,0,1
867,1,0,3,1,0,1,0,0
868,1,0,4,1,0,0,0,1
869,1,1,1,1,0,0,0,1
870,1,1,3,1,1,0,0,0
871,1,0,2,1,0,0,0,1
872,1,0,4,0,0,0,0,0
873,1,1,4,1,0,0,0,1
874,3,4,4,0,0,0,0,0
875,1,0,1,1,0,1,0,0
876,1,0,4,1,1,0,0,0
877,1,0,2,1,0,0,0,1
878,4,3,3,0,0,0,0,0
879,1,1,3,1,0,0,0,1
880,1,0,4,1,0,0,0,1
881,1,0,5,1,0,0,0,1
882,2,2,4,2,1,1,0,0
883,1,0,3,1,0,0,0,1
884,1,0,3,0,0,0,0,0
885,1,0,3,1,1,0,0,0
886,1,0,1,1,1,0,0,0
887,1,0,3,1,0,0,0,1
888,1,0,2,0,0,0,0,0
889,0,0,4,0,0,0,0,0
890,0,0,1,0,0,0,0,0
891,2,1,4,1,0,0,0,1
892,1,1,3,0,0,0,0,0
893,1,0,6,0,0,0,0,0
894,1,1,5,1,0,1,0,0
895,1,0,4,1,0,0,0,1
896,1,0,3,1,1,0,0,0
897,0,0,3,0,0,0,0,0
898,1,2,4,1,0,1,0,0
899,1,0,3,0,0,0,0,0
900,1,1,4,1,0,1,0,0
901,0,1,3,0,0,0,0,0
902,0,0,1,0,0,0,0,0
903,1,1,3,1,1,0,0,0
904,1,0,4,1,0,1,0,0
905,1,0,4,1,0,1,0,0
906,1,0,1,1,0,1,0,0
907,1,0,2,1,0,1,0,0
908,1,1,5,1,0,0,0,1
909,1,0,4,1,1,0,0,0
910,0,0,4,0,0,0,0,0
911,0,0,2,0,0,0,0,0
912,0,0,3,0,0,0,0,0
913,1,0,2,1,0,0,0,1
914,1,0,3,1,0,0,0,1
915,1,0,4,1,0,0,0,1
916,1,0,2,1,0,0,0,1
917,1,2,3,0,0,0,0,0
918,2,3,5,1,0,1,0,0
919,1,0,4,0,0,0,0,0
920,1,1,3,1,1,0,0,0
921,1,0,3,1,0,1,0,0
922,0,0,4,0,0,0,0,0
923,1,0,5,1,0,0,0,1
924,1,1,5,1,1,0,0,0
925,1,0,3,1,0,0,0,1
926,1,0,5,0,0,0,0,0
927,1,1,2,1,1,0,0,0
928,4,1,4,2,1,1,0,0
929,1,0,2,1,0,0,0,1
930,1,0,4,1,0,0,0,1
931,1,0,5,1,0,1,0,0
932,2,0,1,1,1,0,0,0
933,1,2,4,1,1,0,0,0
934,1,0,3,1,0,0,0,1
935,0,0,5,0,0,0,0,0
936,4,0,4,1,1,0,0,0
937,1,1,5,1,0,0,0,1
938,1,0,3,1,0,0,0,1
939,1,0,5,0,0,0,0,0
940,1,0,4,1,0,0,0,1
941,2,1,4,1,1,0,0,0
942,1,0,2,1,0,0,0,1
943,1,0,5,1,0,0,0,1
944,1,0,3,1,0,0,0,1
945,1,0,3,1,0,0,0,1
946,1,0,1,1,0,0,0,1
947,1,0,2,1,0,1,0,0
948,1,0,5,1,0,0,0,1
949,1,0,1,1,0,0,0,1
950,2,2,4,0,0,0,0,0
951,1,0,3,1,0,0,0,1
952,1,0,4,1,1,0,0,0
953,1,0,2,1,0,0,0,1
954,1,1,3,1,0,0,0,1
955,1,0,5,0,0,0,0,0
956,1,0,3,1,0,1,0,0
957,1,1,5,1,0,0,0,1
958,1,0,4,1,0,0,0,1
959,1,0,3,1,0,0,0,1
960,1,0,2,1,0,1,0,0
961,1,0,3,1,0,1,0,0
962,0,0,3,0,0,0,0,0
963,1,0,3,1,0,0,0,1
964,1,0,1,1,0,0,0,1
965,1,0,4,1,0,0,0,1
966,3,4,5,1,1,0,0,0
967,1,0,4,0,0,0,0,0
968,1,0,3,1,0,0,0,1
969,0,0,4,0,0,0,0,0
970,1,0,5,1,0,0,0,1
971,1,0,3,1,0,1,0,0
972,2,0,2,0,0,0,0,0
973,1,0,1,0,0,0,0,0
974,1,0,3,0,0,0,0,0
975,1,0,3,0,0,0,0,0
976,1,0,3,0,0,0,0,0
977,1,0,5,1,1,0,0,0
978,1,0,2,1,0,0,0,1
979,1,0,3,1,0,0,0,1
980,1,0,4,1,0,0,0,1
981,0,1,4,0,0,0,0,0
982,1,1,5,1,0,1,0,0
983,0,0,4,0,0,0,0,0
984,2,0,1,1,0,1,0,0
985,1,0,3,0,0,0,0,0
986,1,0,2,1,0,1,0,0
987,1,0,4,0,0,0,0,0
988,1,0,1,0,0,0,0,0
989,1,0,3,1,1,0,0,0
990,1,0,2,0,0,0,0,0
991,3,0,4,1,1,0,0,0
992,1,0,1,0,0,0,0,0
993,1,0,3,1,1,0,0,0
994,1,0,3,1,0,0,0,1
995,1,0,5,1,0,0,0,1
996,1,0,4,0,0,0,0,0
997,1,0,2,1,0,0,0,1
998,1,0,2,0,0,0,0,0
999,1,0,4,0,0,0,0,0
1000,1,0,4,0,0,0,0,0
1001,1,0,2,0,0,0,0,0
1002,0,0,1,0,0,0,0,0
1003,0,0,5,0,0,0,0,0
1004,0,3,3,0,0,0,0,0
1005,1,0,4,1,0,0,0,1
1006,1,0,7,0,0,0,0,0
1007,2,3,5,0,0,0,0,0
1008,1,0,3,1,0,0,0,1
1009,2,2,2,2,1,1,0,0
1010,0,0,3,0,0,0,0,0
1011,1,0,3,0,0,0,0,0
1012,1,0,4,1,0,0,0,1
1013,1,1,2,1,1,0,0,0
1014,1,1,4,1,1,0,0,0
1015,1,0,5,1,0,0,0,1
1016,1,0,3,0,0,0,0,0
1017,2,0,4,1,1,0,0,0
1018,1,0,3,0,0,0,0,0
1019,1,0,1,0,0,0,0,0
1020,2,1,3,1,0,1,0,0
1021,1,1,3,1,0,0,0,1
1022,1,0,4,1,1,0,0,0
1023,1,0,4,1,0,0,0,1
1024,1,0,5,1,0,1,0,0
1025,1,0,3,1,0,0,0,1
1026,1,1,4,1,0,1,0,0
1027,3,0,5,0,0,0,0,0
1028,1,1,3,1,1,0,0,0
1029,1,0,3,1,0,0,0,1
1030,4,1,3,0,0,0,0,0
1031,1,0,5,1,1,0,0,0
1032,1,0,5,1,0,1,0,0
1033,1,0,3,1,0,1,0,0
1034,1,0,3,1,0,0,0,1
1035,0,0,4,0,0,0,0,0
1036,1,0,3,0,0,0,0,0
1037,1,0,6,1,0,1,0,0
1038,1,0,5,0,0,0,0,0
1039,1,0,2,1,0,0,0,1
1040,0,0,4,0,0,0,0,0
1041,1,0,3,1,0,0,0,1
1042,1,0,5,0,0,0,0,0
1043,1,0,1,1,0,0,0,1
1044,1,1,5,1,0,0,0,1
1045,1,0,3,1,1,0,0,0
1046,1,0,4,1,0,1,0,0
1047,1,0,3,1,1,0,0,0
1048,2,1,3,1,1,0,0,0
1049,2,1,5,1,0,0,0,1
1050,1,0,2,1,1,0,0,0
1051,1,0,3,1,0,0,0,1
1052,1,0,4,0,0,0,0,0
1053,3,0,4,1,1,0,0,0
1054,1,0,4,1,0,0,0,1
1055,0,0,5,0,0,0,0,0
1056,0,0,1,0,0,0,0,0
1057,1,0,6,1,0,0,0,1
1058,1,0,3,1,1,0,0,0
1059,1,0,3,1,0,0,0,1
1060,1,0,4,0,0,0,0,0
1061,1,0,4,1,0,0,0,1
1062,0,0,5,0,0,0,0,0
1063,0,0,5,0,0,0,0,0
1064,1,0,4,1,0,0,0,1
1065,1,0,4,0,0,0,0,0
1066,1,0,1,1,0,1,0,0
1067,0,0,3,0,0,0,0,0
1068,1,0,4,0,0,0,0,0
1069,1,0,1,1,0,1,0,0
1070,0,0,5,0,0,0,0,0
1071,1,0,4,1,0,0,0,1
1072,1,0,3,0,0,0,0,0
1073,1,0,2,1,0,0,0,1
1074,1,0,3,1,0,0,0,1
1075,1,0,1,1,1,0,0,0
1076,1,1,3,1,0,1,0,0
1077,2,0,4,2,1,1,0,0
1078,1,0,3,1,0,0,0,1
1079,1,1,3,1,1,0,0,0
1080,2,5,3,1,1,0,0,0
1081,1,0,3,1,0,0,0,1
1082,1,1,4,0,0,0,0,0
1083,0,0,4,0,0,0,0,0
1084,1,0,2,1,0,0,0,1
1085,1,0,1,0,0,0,0,0
1086,1,0,5,1,0,0,0,1
1087,2,2,3,0,0,0,0,0
1088,1,0,3,0,0,0,0,0
1089,1,0,3,1,0,1,0,0
1090,1,0,1,0,0,0,0,0
1091,1,0,2,1,0,0,0,1
1092,0,0,3,0,0,0,0,0
1093,1,0,2,1,0,1,0,0
1094,0,0,4,0,0,0,0,0
1095,1,0,4,1,0,0,0,1
1096,1,0,5,0,0,0,0,0
1097,1,0,3,0,0,0,0,0
1098,1,0,2,1,0,0,0,1
1099,2,0,5,1,0,1,0,0
1100,1,0,1,1,0,0,0,1
1101,3,3,3,0,0,0,0,0
1102,1,0,4,0,0,0,0,0
1103,0,0,5,0,0,0,0,0
1104,0,0,3,0,0,0,0,0
1105,1,0,3,1,0,1,0,0
1106,3,2,6,1,0,1,0,0
1107,1,0,3,0,0,0,0,0
1108,1,0,4,1,0,1,0,0
1109,1,0,3,1,0,0,0,1
1110,1,0,2,1,0,1,0,0
1111,0,0,3,0,0,0,0,0
1112,3,1,4,3,1,1,0,1
1113,1,0,4,1,0,0,0,1
1114,1,0,1,1,0,0,0,1
1115,1,0,3,1,1,0,0,0
1116,1,2,3,1,1,0,0,0
1117,1,0,4,1,0,0,0,1
1118,1,0,3,0,0,0,0,0
1119,1,0,3,1,0,0,0,1
1120,1,0,7,0,0,0,0,0
1121,3,0,3,2,0,1,0,1
1122,1,0,4,1,0,1,0,0
1123,1,0,5,1,1,0,0,0
1124,1,0,1,1,0,0,0,1
1125,1,0,4,1,0,0,0,1
1126,1,1,2,1,0,0,0,1
1127,1,0,4,1,0,0,0,1
1128,1,0,2,1,0,0,0,1
1129,1,0,4,1,0,1,0,0
1130,2,1,1,0,0,0,0,0
1131,4,0,5,3,1,1,0,1
1132,3,0,5,2,0,1,0,1
1133,2,0,1,1,1,0,0,0
1134,3,1,5,1,0,0,0,1
1135,1,2,3,0,0,0,0,0
1136,2,0,5,1,0,1,0,0
1137,1,0,3,1,1,0,0,0
1138,1,0,4,1,0,1,0,0
1139,1,0,3,1,0,1,0,0
1140,1,0,3,0,0,0,0,0
1141,0,0,4,0,0,0,0,0
1142,1,0,5,1,0,0,0,1
1143,1,0,4,1,0,1,0,0
1144,1,0,3,0,0,0,0,0
1145,1,0,4,1,0,1,0,0
1146,1,0,1,0,0,0,0,0
1147,1,0,2,1,0,1,0,0
1148,2,1,2,1,0,0,0,1
1149,1,0,3,1,0,0,0,1
1150,1,0,1,1,0,0,0,1
1151,1,0,3,1,0,0,0,1
1152,1,0,3,1,0,1,0,0
1153,1,0,4,1,0,0,0,1
1154,1,0,3,0,0,0,0,0
1155,1,1,4,0,0,0,0,0
1156,0,0,4,0,0,0,0,0
1157,1,0,4,1,1,0,0,0
1158,0,0,4,0,0,0,0,0
1159,1,1,4,1,1,0,0,0
1160,1,0,3,0,0,0,0,0
1161,2,10,4,0,0,0,0,0
1162,4,3,4,0,0,0,0,0
1163,0,0,2,0,0,0,0,0
1164,1,0,5,1,0,0,0,1
1165,1,0,3,1,0,0,0,1
1166,1,0,3,1,0,0,0,1
1167,1,1,3,1,0,1,0,0
1168,1,0,1,0,0,0,0,0
1169,2,2,4,1,0,1,0,0
1170,1,0,1,0,0,0,0,0
1171,1,0,3,1,0,0,0,1
1172,0,0,5,0,0,0,0,0
1173,1,0,3,1,0,0,0,1
1174,0,0,4,0,0,0,0,0
1175,0,0,3,0,0,0,0,0
1176,0,0,3,0,0,0,0,0
1177,0,0,5,0,0,0,0,0
1178,1,0,1,1,0,0,0,1
1179,1,0,3,1,1,0,0,0
1180,1,0,6,1,0,0,0,1
1181,1,0,4,1,0,1,0,0
1182,1,0,1,0,0,0,0,0
1183,1,0,2,0,0,0,0,0
1184,1,1,1,1,0,1,0,0
1185,1,0,3,1,0,0,0,1
1186,3,2,4,0,0,0,0,0
1187,1,0,3,0,0,0,0,0
1188,1,0,2,0,0,0,0,0
1189,1,0,4,1,0,0,0,1
1190,1,0,3,1,1,0,0,0
1191,0,0,2,0,0,0,0,0
1192,0,0,4,0,0,0,0,0
1193,1,0,3,1,0,1,0,0
1194,1,2,2,0,0,0,0,0
1195,1,0,2,1,0,0,0,1
1196,1,0,2,0,0,0,0,0
1197,0,0,6,0,0,0,0,0
1198,1,0,2,1,0,0,0,1
1199,2,3,4,0,0,0,0,0
1200,1,1,4,1,0,0,0,1
1201,1,0,2,1,0,1,0,0
1202,1,0,4,1,0,0,0,1
1203,1,2,4,0,0,0,0,0
1204,1,0,3,1,0,0,0,1
1205,1,0,2,1,0,1,0,0
1206,0,1,5,0,0,0,0,0
1207,1,0,3,1,0,0,0,1
1208,1,0,3,1,0,1,0,0
1209,0,0,2,0,0,0,0,0
1210,1,0,2,0,0,0,0,0
1211,1,0,2,1,0,0,0,1
1212,1,0,5,0,0,0,0,0
1213,1,0,3,1,0,1,0,0
1214,2,0,4,1,0,0,0,1
1215,1,0,1,1,0,1,0,0
1216,1,2,6,1,0,0,0,1
1217,1,0,5,0,0,0,0,0
1218,1,0,3,0,0,0,0,0
1219,1,0,3,1,1,0,0,0
1220,1,0,4,1,0,0,0,1
1221,3,1,1,1,0,1,0,0
1222,1,0,4,1,0,0,0,1
1223,1,0,2,0,0,0,0,0
1224,3,3,3,2,1,1,0,0
1225,1,0,2,1,0,1,0,0
1226,1,1,2,0,0,0,0,0
1227,1,0,2,1,0,1,0,0
1228,1,0,2,1,1,0,0,0
1229,1,0,1,1,0,0,0,1
1230,1,0,4,1,0,0,0,1
1231,1,1,4,1,0,1,0,0
1232,0,0,3,0,0,0,0,0
1233,1,0,3,0,0,0,0,0
1234,1,0,6,1,0,0,0,1
1235,1,0,5,1,0,0,0,1
1236,1,0,3,1,1,0,0,0
1237,1,0,5,1,0,0,0,1
1238,0,0,3,0,0,0,0,0
1239,3,0,3,2,0,1,0,1
1240,1,0,4,1,0,1,0,0
1241,1,0,1,1,1,0,0,0
1242,1,0,2,1,0,0,0,1
1243,2,0,3,1,1,0,0,0
1244,1,0,4,0,0,0,0,0
1245,0,0,3,0,0,0,0,0
1246,1,0,1,1,0,0,0,1
1247,4,1,6,0,0,0,0,0
1248,1,1,4,1,0,1,0,0
1249,1,0,3,1,0,0,0,1
1250,1,0,4,1,0,0,0,1
1251,1,0,3,1,0,0,0,1
1252,1,0,4,1,0,0,0,1
1253,1,0,4,1,0,1,0,0
1254,1,0,3,1,0,0,0,1
1255,0,0,5,0,0,0,0,0
1256,0,0,3,0,0,0,0,0
1257,1,0,4,0,0,0,0,0
1258,2,0,3,0,0,0,0,0
1259,3,1,5,3,1,1,0,1
1260,1,1,4,1,0,1,0,0
1261,1,0,1,0,0,0,0,0
1262,1,0,4,0,0,0,0,0
1263,1,0,4,1,0,0,0,1
1264,1,0,3,1,0,0,0,1
1265,1,1,2,0,0,0,0,0
1266,1,0,4,1,0,0,0,1
1267,1,0,4,1,0,0,0,1
1268,0,0,3,0,0,0,0,0
1269,1,0,4,1,0,0,0,1
1270,1,1,3,0,0,0,0,0
1271,1,0,3,1,0,1,0,0
1272,1,0,3,1,0,0,0,1
1273,1,0,5,0,0,0,0,0
1274,2,0,4,1,0,0,0,1
1275,2,0,2,2,1,0,0,1
1276,0,0,4,0,0,0,0,0
1277,1,0,2,1,1,0,0,0
1278,1,0,5,1,0,0,0,1
1279,2,0,1,1,0,0,0,1
1280,1,0,5,0,0,0,0,0
1281,1,0,4,1,0,1,0,0
1282,1,0,3,1,0,0,0,1
1283,1,1,4,1,0,0,0,1
1284,1,0,3,1,0,0,0,1
1285,1,0,2,1,0,1,0,0
1286,1,0,5,1,1,0,0,0
1287,1,0,3,1,0,0,0,1
1288,1,0,2,0,0,0,0,0
1289,2,0,3,1,0,1,0,0
1290,1,0,5,1,0,0,0,1
1291,1,0,5,0,0,0,0,0
1292,1,0,3,0,0,0,0,0
1293,1,1,3,1,0,0,0,1
1294,1,0,4,1,0,0,0,1
1295,1,0,3,1,0,1,0,0
1296,2,4,6,0,0,0,0,0
1297,0,0,3,0,0,0,0,0
1298,1,0,4,1,0,1,0,0
1299,1,0,4,1,0,0,0,1
1300,1,0,4,1,0,1,0,0
1301,1,0,3,1,0,0,0,1
1302,1,0,4,1,1,0,0,0
1303,1,0,3,1,0,0,0,1
1304,1,0,5,1,0,0,0,1
1305,1,2,6,1,0,1,0,0
1306,1,0,3,0,0,0,0,0
1307,1,0,1,1,0,1,0,0
1308,1,0,2,1,0,0,0,1
1309,9,2,4,1,0,0,0,1
1310,1,0,3,1,0,1,0,0
1311,1,0,3,1,0,0,0,1
1312,1,0,4,1,0,0,0,1
1313,1,0,5,1,1,0,0,0
1314,2,6,4,1,1,0,0,0
1315,1,1,4,1,0,0,0,1
1316,1,0,4,1,0,0,0,1
1317,1,0,5,1,1,0,0,0
1318,2,1,1,1,0,1,0,0
1319,2,0,4,1,0,1,0,0
1320,1,0,4,1,0,0,0,1
1321,1,2,1,1,0,1,0,0
1322,1,1,3,0,0,0,0,0
1323,1,1,5,1,1,0,0,0
1324,1,0,5,1,0,1,0,0
1325,2,0,2,1,0,0,0,1
1326,1,0,2,1,0,1,0,0
1327,1,0,3,1,0,0,0,1
1328,0,0,3,0,0,0,0,0
1329,1,0,2,0,0,0,0,0
1330,1,0,1,1,0,1,0,0
1331,0,0,3,0,0,0,0,0
1332,1,0,1,1,0,1,0,0
1333,0,0,3,0,0,0,0,0
1334,2,1,3,0,0,0,0,0
1335,1,0,2,1,0,0,0,1
1336,1,0,5,1,0,0,0,1
1337,1,0,4,1,0,0,0,1
1338,0,0,3,0,0,0,0,0
1339,1,0,3,1,0,0,0,1
1340,1,0,4,1,0,0,0,1
1341,1,0,1,1,0,1,0,0
1342,1,0,5,1,0,1,0,0
1343,1,0,1,1,0,1,0,0
1344,1,0,4,1,0,0,0,1
1345,0,0,5,0,0,0,0,0
1346,1,0,1,1,1,0,0,0
1347,1,0,4,1,0,1,0,0
1348,1,0,3,0,0,0,0,0
1349,1,0,4,0,0,0,0,0
1350,1,0,4,1,0,0,0,1
1351,1,0,6,1,0,1,0,0
1352,1,0,4,1,0,0,0,1
1353,2,2,3,0,0,0,0,0
1354,2,0,2,2,1,0,0,1
1355,1,0,4,1,0,0,0,1
1356,1,0,4,1,0,0,0,1
1357,0,0,3,0,0,0,0,0
1358,2,2,3,1,0,0,0,1
1359,1,0,4,1,0,1,0,0
1360,2,0,3,2,1,1,0,0
1361,1,0,4,1,1,0,0,0
1362,1,0,3,0,0,0,0,0
1363,0,0,3,0,0,0,0,0
1364,1,0,4,1,1,0,0,0
1365,2,1,4,1,0,1,0,0
1366,1,1,4,1,0,0,0,1
1367,1,0,1,1,0,0,0,1
1368,1,0,4,1,0,1,0,0
1369,1,0,4,0,0,0,0,0
1370,1,0,4,0,0,0,0,0
1371,1,0,3,1,0,1,0,0
1372,1,0,2,1,1,0,0,0
1373,1,0,5,1,0,0,0,1
1374,3,1,5,3,1,1,0,1
1375,1,1,5,0,0,0,0,0
1376,1,0,3,1,0,1,0,0
1377,1,0,2,0,0,0,0,0
1378,1,0,3,1,0,0,0,1
1379,1,0,3,0,0,0,0,0
1380,1,1,4,1,0,1,0,0
1381,1,0,5,1,0,0,0,1
1382,1,0,4,1,0,0,0,1
1383,0,0,4,0,0,0,0,0
1384,1,0,2,1,0,0,0,1
1385,2,0,5,2,1,1,0,0
1386,1,0,2,1,1,0,0,0
1387,1,0,3,1,0,0,0,1
1388,3,0,4,2,1,1,0,0
1389,1,0,5,1,0,0,0,1
1390,1,0,4,1,0,1,0,0
1391,1,0,3,1,0,1,0,0
1392,1,0,3,0,0,0,0,0
1393,1,0,2,0,0,0,0,0
1394,1,0,3,1,1,0,0,0
1395,1,0,5,1,0,0,0,1
1396,1,0,1,0,0,0,0,0
1397,1,0,4,1,0,0,0,1
1398,1,0,4,0,0,0,0,0
1399,1,0,1,1,0,0,0,1
1400,0,0,3,0,0,0,0,0
1401,1,0,1,0,0,0,0,0
1402,1,0,3,1,0,0,0,1
1403,3,0,5,2,1,1,0,0
1404,1,0,5,1,1,0,0,0
1405,1,0,2,0,0,0,0,0
1406,1,0,3,1,0,0,0,1
1407,1,0,4,1,0,0,0,1
1408,1,0,3,1,0,0,0,1
1409,1,0,6,1,0,0,0,1
1410,1,0,3,1,0,0,0,1
1411,0,0,3,0,0,0,0,0
1412,1,0,3,1,0,0,0,1
1413,1,0,4,0,0,0,0,0
1414,1,0,3,1,1,0,0,0
1415,1,0,2,1,0,0,0,1
1416,1,0,3,1,0,0,0,1
1417,1,0,3,0,0,0,0,0
1418,1,0,3,0,0,0,0,0
1419,1,3,3,1,0,1,0,0
1420,0,0,4,0,0,0,0,0
1421,0,1,3,0,0,0,0,0
1422,0,0,5,0,0,0,0,0
1423,0,0,4,0,0,0,0,0
1424,1,0,4,1,0,0,0,1
1425,1,0,4,1,0,0,0,1
1426,1,0,3,1,0,1,0,0
1427,1,1,3,1,0,1,0,0
1428,1,0,4,1,0,0,0,1
1429,1,0,3,1,0,1,0,0
1430,1,0,3,1,0,0,0,1
1431,1,0,3,1,0,0,0,1
1432,1,0,4,1,0,0,0,1
1433,1,3,3,1,0,1,0,0
1434,3,3,5,2,1,1,0,0
1435,1,0,2,1,0,0,0,1
1436,2,0,4,0,0,0,0,0
1437,1,0,5,1,0,1,0,0
1438,2,0,4,1,1,0,0,0
1439,1,0,3,1,1,0,0,0
1440,1,1,5,0,0,0,0,0
1441,1,0,3,1,0,0,0,1
1442,1,0,3,1,1,0,0,0
1443,1,1,3,1,0,1,0,0
1444,1,0,1,1,0,0,0,1
1445,6,2,5,2,1,0,0,1
1446,1,1,4,1,0,1,0,0
1447,1,1,5,1,0,0,0,1
1448,0,0,4,0,0,0,0,0
1449,1,0,5,1,0,1,0,0
1450,1,0,3,1,0,0,0,1
1451,1,0,3,0,0,0,0,0
1452,1,0,4,1,0,0,0,1
1453,1,0,4,1,0,0,0,1
1454,1,0,5,1,0,0,0,1
1455,1,0,5,1,0,0,0,1
1456,1,0,3,1,1,0,0,0
1457,2,0,4,1,0,1,0,0
1458,1,0,2,1,0,0,0,1
1459,1,0,4,1,0,0,0,1
1460,1,0,3,1,0,0,0,1
1461,0,0,6,0,0,0,0,0
1462,1,1,4,1,1,0,0,0
1463,1,0,3,1,0,0,0,1
1464,2,0,1,2,1,1,0,0
1465,1,1,2,1,0,1,0,0
1466,1,0,1,1,0,0,0,1
1467,1,0,3,1,0,1,0,0
1468,1,0,1,1,0,0,0,1
1469,1,0,4,1,0,1,0,0
1470,1,0,4,1,1,0,0,0
1471,1,0,4,1,1,0,0,0
1472,1,0,5,1,0,1,0,0
1473,1,0,1,1,0,1,0,0
1474,1,0,4,1,1,0,0,0
1475,1,0,3,0,0,0,0,0
1476,1,1,5,1,0,1,0,0
1477,1,1,1,1,0,0,0,1
1478,2,1,4,2,0,1,0,1
1479,1,0,4,1,0,0,0,1
1480,2,2,5,0,0,0,0,0
1481,1,0,2,0,0,0,0,0
1482,1,1,5,1,0,1,0,0
1483,1,0,3,1,0,0,0,1
1484,1,0,2,1,0,0,0,1
1485,1,1,4,1,0,1,0,0
1486,0,0,2,0,0,0,0,0
1487,1,0,2,1,0,0,0,1
1488,1,3,4,0,0,0,0,0
1489,1,0,1,1,1,0,0,0
1490,1,0,3,1,0,0,0,1
1491,1,0,2,1,1,0,0,0
1492,1,1,3,1,0,1,0,0
1493,1,0,3,0,0,0,0,0
1494,1,0,1,1,0,0,0,1
1495,1,0,2,1,0,1,0,0
1496,1,0,1,1,0,1,0,0
1497,1,1,3,1,1,0,0,0
1498,0,1,3,0,0,0,0,0
1499,1,0,4,1,0,0,0,1
1500,3,1,5,1,1,0,0,0
1501,1,1,5,1,0,1,0,0
1502,1,0,2,1,0,0,0,1
1503,1,0,3,0,0,0,0,0
1504,0,0,3,0,0,0,0,0
1505,1,0,1,1,0,0,0,1
1506,1,0,2,1,0,0,0,1
1507,0,0,4,0,0,0,0,0
1508,1,0,5,1,0,1,0,0
1509,1,0,3,0,0,0,0,0
1510,0,0,3,0,0,0,0,0
1511,1,0,2,1,0,0,0,1
1512,1,0,2,1,0,1,0,0
