331,2016-06-27,Ironman 70.3 Mont-Tremblant,Individuel,-1,M25-29,2016-06-12,LA GRANDE VIRÉE DES SENTIERS,20 km,01:40:29,M20-29,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M25-29,2016-04-24,Banque Scotia 21K de Montreal,Demi Marathon,-1,M25-29,2015-08-23,Triathlon Valleyfield,Triathlon Olympique,02:49:45,M25-29,2015-08-04,Rendez vous au DIX30,5 km,00:20:15,M20-29,2015-08-02,Triathlon de Terrebonne,Duathlon sprint,01:18:27,M20-29,2015-06-21,Ironman 70.3 Mont-Tremblant,Individuel,05:49:59,M25-29,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M20-24,2015-04-26,Banque Scotia 21K de Montreal,Demi Marathon,01:39:22,M20-24,2014-10-19,Classique Du Parc La Fontaine,5 km,00:18:41,M20-29,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:49:42,M18-24,2014-09-07,Coupe Dix30,10 km,00:40:40,M20-29,2014-09-06,Triathlon Esprit de Montreal,Triathlon Olympique,02:28:12,M20-24,2014-08-05,Coupe Dix30,10 km,00:40:26,M20-29,2014-07-20,Triathlon Trimemphre de Magog,Triathlon Longue Distance,05:51:33,M20-24,2014-07-02,Coupe Dix30,10 km,00:41:45,M20-29,2014-06-22,Ironman Mont-Tremblant 70.3,Overall,05:58:08,M18-24,2014-06-08,La Grande Viree des Sentiers St-Bruno,20 km,01:32:53,M20-29,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M20-24,2014-04-27,Banque Scotia 21km et 5km,21 km,01:33:14,M20-24,2014-03-30,Course et marche populaires de LaSalle,10 KM,00:42:25,M20-29,2014-02-16,Défi Hivernal Ile Bizard,10 KM,00:43:09,M20-29,2013-10-06,Classique Du Parc La Fontaine,5 km,00:19:55,M20-29,2013-09-07,Triathlon Esprit de Montreal,Triathlon Olympique,02:41:36,M20-24,2013-08-11,Triathlon Trimemphre de Magog,Triathlon Demi Ironman,06:35:39,M20-24,2013-08-04,Triathlon Terrebonne,Duathlon,01:14:21,M20-29,2013-07-14,Challenge O2 Merrell,Triathlon Olympique,03:22:47,M20-24,2013-04-28,Banque Scotia 21km et 5km,21 km,01:42:36,M20-24,2013-03-24,Course et marche populaires de LaSalle,10 KM,00:45:11,M20-29,2013-02-17,Défi Hivernal Ile Bizard,10 KM,00:44:35,M20-29,2012-10-14,Classique Du Parc La Fontaine,5 KM,00:21:24,M20-29,2012-09-08,Triathlon Esprit de Montreal,Duathlon Olympique,02:31:38,M20-24,2012-08-05,Triathlon Terrebonne,Duathlon,01:19:10,M20-29,2012-05-27,Ottawa Race Weekend,Marathon,04:24:29,M20-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2016-09-04,Courses Thematiques 30 km sur les rives de Boucherville,30 km,02:56:48,F40-49,2016-06-05,COURSE D’ÉTÉ DES ÎLES DE BOUCHERVILLE,Demi Marathon,02:38:07,F40-49,2016-04-10,Courses Thematiques Le tour de l'horloge,8 km,01:14:11,F40-49,2016-02-14,Demi Marathon Hypothermique,Demi Marathon,02:45:05,F40-49,2015-11-01,Course d'Oka,Demi Marathon,02:42:49,F40-49,2015-10-11,Demi marathon de Longueuil,10 km,01:05:49,F40-49,2015-10-04,Marathon de RIMOUSKI,5 km,00:33:51,F40-49,2015-07-12,Course MEC Longueuil #4,21.1 KM,02:10:13,F40-49,2015-06-14,Tour du Lac Brome Merrell,20 km,02:02:59,F40-49,2015-05-31,COURSE D’ÉTÉ DES ÎLES DE BOUCHERVILLE,Demi Marathon,02:30:31,F40-49,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,F40-44,2015-05-17,Le 21 km Boutique Courir,Demi marathon,02:08:41,F40-49,2015-05-10,Au rythme de nos foulées Châteauguay,Demi-Marathon,02:14:47,F40-49,2015-03-15,Le tour de l'horloge,8 km,00:52:47,F40-49,2015-02-15,Demi Marathon Hypothermique,Demi Marathon,02:35:28,F40-49,2014-11-02,Course d'Oka Race,21.1 KM,02:12:17,F40-49,2014-10-05,Coupe Dix30,21 km,02:09:03,F40-49,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:35:02,F40-44,2014-09-07,Coupe Dix30,30 km,03:13:07,F40-49,2014-08-24,Marathon SSQ Lévis-Québec,Marathon,-1,F40-49,2014-08-05,Coupe Dix30,10 km,00:58:14,F40-49,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,F40-44,2014-05-04,Coupe Dix30,10 km,00:58:29,F40-49,2014-03-30,Around the Bay Road Races,30 km,03:10:24,F40-44,2014-02-16,Demi Marathon Hypothermique,Demi-marathon,02:22:15,F40-49,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,02:08:57,F40-44,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,02:12:59,F40-49,2013-06-23,Scotiabank Vancouver Half Marathon,Half Marathon,02:10:35,F40-44,2013-02-17,Demi Marathon Hypothermique,Demi-Marathon,02:13:14,F40-49,2012-10-14,Classique Du Parc La Fontaine,10 KM,00:56:31,F40-49,2012-09-23,Marathon Oasis de Montreal,Marathon,04:28:04,F40-44,2012-06-17,Tour du Lac Brome,20 Km Route,02:01:32,F40-49,2012-06-17,Tour du Lac Brome,Challenge Marathon,04:21:34,F40-49,2012-06-16,Tour du Lac Brome,"22,2 Km Chemin de Campagne",02:20:03,F40-49,2012-05-27,Ottawa Race Weekend,Half Marathon,02:09:17,F40-44,2012-04-29,Banque Scotia 21km et 5km,"21,1 km",02:08:18,F40-44,2012-02-18,Demi Marathon Hypothermique,Demi Marathon,02:11:16,F40-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:50:17,M35-39,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:40:23,M35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:51:05,M35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2012-09-23,Marathon Oasis de Montreal,Marathon,04:28:40,F35-39,2012-06-24,Scotiabank Vancouver Half Marathon & 5k,Half Marathon,02:02:58,F35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2016-03-20,Course et marche populaires de LaSalle,10 KM,00:46:45,F40-49,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:51:54,F40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:09:03,F40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:40:26,M40-44,2015-08-23,Demi-Marathon Bonneville de Lachine,21.1 km,01:56:35,M40-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2013-09-22,Marathon Oasis de Montreal,Marathon,05:08:19,M50-54,2013-06-29,Demi Marathon de Sherbrooke,Demi-Marathon,02:14:11,M50-59,2013-06-16,Tour du Lac Brome,Challenge Marathon,04:44:18,M50-59,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M50-54,2013-05-25,Ottawa Race Weekend,Ottawa 10K,01:00:47,M50-54,2012-11-04,Oka Road Race,Demi-Marathon,02:11:13,M50-59,2012-09-23,Marathon Oasis de Montreal,Marathon,04:57:23,M45-49,2012-09-09,Demi-Marathon Granby,Demi Marathon,02:10:31,M50-59,2012-06-30,Demi Marathon de Sherbrooke,Demi Marathon,02:21:06,M40-49,2012-06-17,Tour du Lac Brome,20 Km Route,02:06:05,M50-59,2012-06-17,Tour du Lac Brome,Challenge Marathon,04:40:13,M50-59,2012-06-16,Tour du Lac Brome,"22,2 Km Chemin de Campagne",02:34:08,M50-59,2012-06-10,La Grande Viree des Sentiers St-Bruno,20 km,02:01:19,M40-49,2012-05-06,Demi Marathon International de Quebec,Demi Marathon,02:08:20,M50-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M55-59,2012-09-23,Marathon Oasis de Montreal,Marathon,03:58:10,M55-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M55-59,2016-05-08,Sporting Life 10K Ottawa,10 km,-1,M55-59,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M55-59,2015-05-10,Sporting Life 10K Ottawa,10km,-1,M55-59,2015-03-29,Around the Bay 30K Road Race,30 km,02:20:20,M55-59,2014-09-21,Army Run - Course de l'Armée,Half Marathon - Demi Marathon,01:37:56,M55-59,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M55-59,2014-03-30,Around the Bay Road Races,30 km,02:19:30,M55-59,2014-03-15,Ottawa St Patrick's Day Run,10km,00:44:20,M50-59,2013-10-20,Scotiabank Toronto Waterfront Marathon,Half Marathon,-1,M55-59,2013-09-22,Army Run - Course de l'armee,Half Marathon - Demi Marathon,01:33:15,M55-59,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M55-59,2013-03-24,Around the Bay Road Races,30 km,02:36:06,M55-59,2013-02-17,Winterman Marathon and Marathon Relays,Half Marathon,01:51:06,M55-59,2012-09-23,Marathon Oasis de Montreal,Marathon,03:28:38,M50-54,2012-05-27,Ottawa Race Weekend,Marathon,03:25:39,M50-54,2012-03-25,Around the Bay Road Races,30 km,02:22:34,M50-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2013-09-22,Marathon Oasis de Montreal,Marathon,-1,M45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2013-09-22,Marathon Oasis de Montreal,Marathon,04:13:53,F18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:36:42,M30-34,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,01:31:03,M30-34,2014-06-08,A votre rythme,Demi-marathon,01:30:32,M30-39,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:27:03,M30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:15:19,M55-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:32:13,M55-59,2014-04-27,Banque Scotia 21km et 5km,21 km,01:47:23,M55-59,2014-03-30,Course et marche populaires de LaSalle,10 KM,00:52:20,M50-59,2013-08-03,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,10 km,00:53:05,M30-39,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M55-59,2013-04-28,Banque Scotia 21km et 5km,21 km,01:49:35,M55-59,2013-03-24,Course et marche populaires de LaSalle,10 KM,00:51:05,M50-59,2012-06-30,Demi Marathon de Sherbrooke,10 Km,00:54:29,M20-29,2012-03-25,Course et marche populaires de LaSalle,10 KM,00:50:35,M50-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:41:26,F30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
